order_id,customer_id,order_status,status_name,order_date,required_date,shipped_date,Is_Late,latency_days,store_id,staff_id,IS_Local_city,extraction_timestamp,extraction_date,data_source,state
412,1202,4,Completed,2016-09-02,2016-09-04,2016-09-04,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
413,717,4,Completed,2016-09-02,2016-09-05,2016-09-03,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
414,917,4,Completed,2016-09-03,2016-09-06,2016-09-06,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
415,1265,4,Completed,2016-09-03,2016-09-06,2016-09-06,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
416,1377,4,Completed,2016-09-03,2016-09-04,2016-09-06,1,2,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
417,359,4,Completed,2016-09-04,2016-09-05,2016-09-06,1,1,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
418,88,4,Completed,2016-09-04,2016-09-05,2016-09-05,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
419,14,4,Completed,2016-09-04,2016-09-07,2016-09-06,0,0,3,8,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
420,72,4,Completed,2016-09-05,2016-09-06,2016-09-07,1,1,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
421,240,4,Completed,2016-09-05,2016-09-06,2016-09-08,1,2,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
422,398,4,Completed,2016-09-06,2016-09-07,2016-09-09,1,2,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
423,1397,4,Completed,2016-09-06,2016-09-09,2016-09-09,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
424,67,4,Completed,2016-09-08,2016-09-11,2016-09-11,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
425,843,4,Completed,2016-09-08,2016-09-11,2016-09-11,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
426,944,4,Completed,2016-09-08,2016-09-10,2016-09-10,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
427,434,4,Completed,2016-09-09,2016-09-10,2016-09-11,1,1,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
428,1039,4,Completed,2016-09-09,2016-09-12,2016-09-10,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
429,153,4,Completed,2016-09-10,2016-09-12,2016-09-12,0,0,3,8,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
430,272,4,Completed,2016-09-11,2016-09-13,2016-09-12,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
431,1217,4,Completed,2016-09-11,2016-09-12,2016-09-12,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
432,169,4,Completed,2016-09-12,2016-09-15,2016-09-14,0,0,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
433,1062,4,Completed,2016-09-12,2016-09-15,2016-09-13,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
434,726,4,Completed,2016-09-13,2016-09-15,2016-09-14,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
435,77,4,Completed,2016-09-14,2016-09-15,2016-09-16,1,1,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
436,791,4,Completed,2016-09-16,2016-09-19,2016-09-19,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
437,1085,4,Completed,2016-09-16,2016-09-18,2016-09-18,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
438,314,4,Completed,2016-09-16,2016-09-19,2016-09-18,0,0,3,8,1,1714563448,2024-05-01 11:37:28,SQL-Server,TX
439,149,4,Completed,2016-09-17,2016-09-20,2016-09-18,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
440,882,4,Completed,2016-09-17,2016-09-18,2016-09-19,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
441,704,4,Completed,2016-09-18,2016-09-19,2016-09-19,0,0,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
442,667,4,Completed,2016-09-18,2016-09-21,2016-09-21,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
443,1371,4,Completed,2016-09-18,2016-09-19,2016-09-20,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
444,30,4,Completed,2016-09-19,2016-09-20,2016-09-21,1,1,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
445,362,4,Completed,2016-09-19,2016-09-22,2016-09-22,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
446,399,4,Completed,2016-09-19,2016-09-21,2016-09-20,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
447,808,4,Completed,2016-09-20,2016-09-23,2016-09-22,0,0,3,8,1,1714563448,2024-05-01 11:37:28,SQL-Server,TX
448,101,4,Completed,2016-09-21,2016-09-22,2016-09-24,1,2,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
449,492,4,Completed,2016-09-21,2016-09-24,2016-09-22,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
450,575,4,Completed,2016-09-21,2016-09-24,2016-09-23,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
451,1146,4,Completed,2016-09-21,2016-09-23,2016-09-22,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
452,997,4,Completed,2016-09-22,2016-09-23,2016-09-24,1,1,2,7,1,1714563448,2024-05-01 11:37:28,SQL-Server,NY
453,1028,4,Completed,2016-09-22,2016-09-24,2016-09-25,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
454,988,4,Completed,2016-09-23,2016-09-25,2016-09-26,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
455,1055,4,Completed,2016-09-23,2016-09-24,2016-09-24,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
456,1061,4,Completed,2016-09-23,2016-09-26,2016-09-25,0,0,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
457,1349,4,Completed,2016-09-24,2016-09-27,2016-09-27,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
458,197,4,Completed,2016-09-25,2016-09-28,2016-09-26,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
459,874,4,Completed,2016-09-25,2016-09-28,2016-09-26,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
460,691,4,Completed,2016-09-25,2016-09-27,2016-09-26,0,0,3,8,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
461,853,4,Completed,2016-09-26,2016-09-27,2016-09-27,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
462,852,4,Completed,2016-09-27,2016-09-28,2016-09-29,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
463,964,4,Completed,2016-09-27,2016-09-28,2016-09-28,0,0,3,8,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
464,74,4,Completed,2016-09-28,2016-09-30,2016-09-29,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
465,1198,4,Completed,2016-09-28,2016-10-01,2016-10-01,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
466,1440,4,Completed,2016-09-28,2016-09-29,2016-10-01,1,2,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
467,555,4,Completed,2016-09-28,2016-09-30,2016-09-30,0,0,3,8,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
468,1261,4,Completed,2016-09-29,2016-10-02,2016-09-30,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
469,1089,4,Completed,2016-09-29,2016-10-02,2016-10-02,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
470,641,4,Completed,2016-09-30,2016-10-02,2016-10-02,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
471,697,4,Completed,2016-09-30,2016-10-02,2016-10-01,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
472,468,4,Completed,2016-09-30,2016-10-01,2016-10-01,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
473,549,4,Completed,2016-09-30,2016-10-02,2016-10-03,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
474,553,4,Completed,2016-10-01,2016-10-04,2016-10-04,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
475,241,4,Completed,2016-10-01,2016-10-04,2016-10-03,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
476,559,4,Completed,2016-10-01,2016-10-04,2016-10-02,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
477,449,4,Completed,2016-10-02,2016-10-05,2016-10-04,0,0,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
478,304,4,Completed,2016-10-02,2016-10-05,2016-10-03,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
479,984,4,Completed,2016-10-03,2016-10-04,2016-10-04,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
480,686,4,Completed,2016-10-04,2016-10-07,2016-10-05,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
481,481,4,Completed,2016-10-04,2016-10-07,2016-10-06,0,0,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
482,513,4,Completed,2016-10-05,2016-10-06,2016-10-06,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
483,703,4,Completed,2016-10-06,2016-10-07,2016-10-09,1,2,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
484,421,4,Completed,2016-10-06,2016-10-09,2016-10-07,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
485,465,4,Completed,2016-10-06,2016-10-08,2016-10-07,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
486,709,4,Completed,2016-10-06,2016-10-08,2016-10-09,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
487,827,4,Completed,2016-10-06,2016-10-09,2016-10-09,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
488,921,4,Completed,2016-10-06,2016-10-09,2016-10-08,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
489,899,4,Completed,2016-10-06,2016-10-08,2016-10-08,0,0,3,8,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
490,876,4,Completed,2016-10-07,2016-10-10,2016-10-09,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
491,1048,4,Completed,2016-10-08,2016-10-10,2016-10-11,1,1,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
492,191,4,Completed,2016-10-09,2016-10-10,2016-10-12,1,2,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
493,796,4,Completed,2016-10-09,2016-10-12,2016-10-11,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
494,875,4,Completed,2016-10-09,2016-10-10,2016-10-11,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
495,712,4,Completed,2016-10-10,2016-10-12,2016-10-13,1,1,1,3,1,1714563448,2024-05-01 11:37:28,SQL-Server,CA
496,193,4,Completed,2016-10-10,2016-10-12,2016-10-11,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
497,785,4,Completed,2016-10-10,2016-10-11,2016-10-11,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
498,1331,4,Completed,2016-10-10,2016-10-12,2016-10-11,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
499,260,4,Completed,2016-10-11,2016-10-14,2016-10-13,0,0,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
500,148,4,Completed,2016-10-11,2016-10-12,2016-10-13,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
501,977,4,Completed,2016-10-11,2016-10-12,2016-10-13,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
502,401,4,Completed,2016-10-12,2016-10-13,2016-10-13,0,0,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
503,932,4,Completed,2016-10-13,2016-10-16,2016-10-14,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
504,1381,4,Completed,2016-10-14,2016-10-15,2016-10-15,0,0,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
505,721,4,Completed,2016-10-14,2016-10-16,2016-10-17,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
506,831,4,Completed,2016-10-14,2016-10-16,2016-10-16,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
507,1378,4,Completed,2016-10-15,2016-10-17,2016-10-17,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
508,1359,4,Completed,2016-10-15,2016-10-18,2016-10-18,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
509,235,4,Completed,2016-10-16,2016-10-17,2016-10-17,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
510,586,4,Completed,2016-10-17,2016-10-18,2016-10-18,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
511,377,4,Completed,2016-10-18,2016-10-20,2016-10-19,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
512,8,4,Completed,2016-10-19,2016-10-22,2016-10-20,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
513,155,4,Completed,2016-10-19,2016-10-21,2016-10-21,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
514,927,4,Completed,2016-10-19,2016-10-21,2016-10-20,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
515,986,4,Completed,2016-10-19,2016-10-20,2016-10-22,1,2,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
516,111,4,Completed,2016-10-21,2016-10-23,2016-10-24,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
517,613,4,Completed,2016-10-21,2016-10-22,2016-10-24,1,2,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
518,1374,4,Completed,2016-10-22,2016-10-24,2016-10-25,1,1,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
519,54,4,Completed,2016-10-22,2016-10-23,2016-10-24,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
520,639,4,Completed,2016-10-23,2016-10-26,2016-10-24,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
521,664,4,Completed,2016-10-23,2016-10-25,2016-10-25,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
522,724,4,Completed,2016-10-23,2016-10-24,2016-10-24,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
523,1056,4,Completed,2016-10-24,2016-10-26,2016-10-27,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
524,569,4,Completed,2016-10-25,2016-10-26,2016-10-27,1,1,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
525,1315,4,Completed,2016-10-26,2016-10-28,2016-10-29,1,1,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
526,1096,4,Completed,2016-10-26,2016-10-28,2016-10-28,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
527,506,4,Completed,2016-10-27,2016-10-29,2016-10-28,0,0,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
528,676,4,Completed,2016-10-28,2016-10-31,2016-10-31,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
529,753,4,Completed,2016-10-28,2016-10-30,2016-10-31,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
530,773,4,Completed,2016-10-28,2016-10-31,2016-10-31,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
531,116,4,Completed,2016-10-28,2016-10-29,2016-10-30,1,1,3,8,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
532,817,4,Completed,2016-10-29,2016-10-31,2016-10-30,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
533,1334,4,Completed,2016-10-29,2016-11-01,2016-11-01,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
534,1406,4,Completed,2016-10-29,2016-10-30,2016-10-31,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
535,835,4,Completed,2016-10-29,2016-10-31,2016-11-01,1,1,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
536,759,4,Completed,2016-10-31,2016-11-02,2016-11-01,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
537,1353,4,Completed,2016-10-31,2016-11-01,2016-11-03,1,2,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
538,341,4,Completed,2016-11-02,2016-11-05,2016-11-05,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
539,1144,4,Completed,2016-11-02,2016-11-04,2016-11-03,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
540,1429,4,Completed,2016-11-03,2016-11-05,2016-11-06,1,1,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
541,1228,4,Completed,2016-11-04,2016-11-07,2016-11-07,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
542,313,4,Completed,2016-11-04,2016-11-06,2016-11-05,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
543,62,4,Completed,2016-11-06,2016-11-09,2016-11-08,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
544,321,4,Completed,2016-11-06,2016-11-07,2016-11-08,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
545,1108,4,Completed,2016-11-08,2016-11-10,2016-11-09,0,0,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
546,470,4,Completed,2016-11-09,2016-11-12,2016-11-10,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
547,20,4,Completed,2016-11-09,2016-11-11,2016-11-10,0,0,3,8,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
548,739,4,Completed,2016-11-11,2016-11-13,2016-11-13,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
550,892,4,Completed,2016-11-12,2016-11-14,2016-11-15,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
551,1169,4,Completed,2016-11-12,2016-11-13,2016-11-13,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
552,1282,4,Completed,2016-11-12,2016-11-15,2016-11-13,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
553,913,4,Completed,2016-11-12,2016-11-13,2016-11-15,1,2,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
554,104,4,Completed,2016-11-13,2016-11-14,2016-11-16,1,2,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
555,212,4,Completed,2016-11-13,2016-11-14,2016-11-16,1,2,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
556,61,4,Completed,2016-11-13,2016-11-14,2016-11-15,1,1,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
557,1248,4,Completed,2016-11-14,2016-11-17,2016-11-15,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
558,1443,4,Completed,2016-11-15,2016-11-16,2016-11-17,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
559,959,4,Completed,2016-11-16,2016-11-17,2016-11-17,0,0,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
560,1405,4,Completed,2016-11-18,2016-11-19,2016-11-21,1,2,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
561,90,4,Completed,2016-11-19,2016-11-22,2016-11-22,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
562,942,4,Completed,2016-11-19,2016-11-20,2016-11-22,1,2,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
563,365,4,Completed,2016-11-20,2016-11-22,2016-11-21,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
564,1058,4,Completed,2016-11-20,2016-11-23,2016-11-22,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
565,894,4,Completed,2016-11-21,2016-11-22,2016-11-22,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
566,298,4,Completed,2016-11-22,2016-11-25,2016-11-23,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
567,1430,4,Completed,2016-11-22,2016-11-23,2016-11-23,0,0,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
568,1275,4,Completed,2016-11-23,2016-11-25,2016-11-24,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
569,707,4,Completed,2016-11-23,2016-11-24,2016-11-25,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
570,989,4,Completed,2016-11-23,2016-11-24,2016-11-25,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
571,5,4,Completed,2016-11-24,2016-11-25,2016-11-27,1,2,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
572,178,4,Completed,2016-11-24,2016-11-26,2016-11-26,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
573,423,4,Completed,2016-11-24,2016-11-26,2016-11-27,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
574,833,4,Completed,2016-11-26,2016-11-27,2016-11-29,1,2,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
575,33,4,Completed,2016-11-27,2016-11-28,2016-11-30,1,2,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
576,1272,4,Completed,2016-11-27,2016-11-30,2016-11-28,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
577,445,4,Completed,2016-11-27,2016-11-30,2016-11-29,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
578,819,4,Completed,2016-11-27,2016-11-28,2016-11-29,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
579,160,4,Completed,2016-11-27,2016-11-30,2016-11-29,0,0,3,8,1,1714563448,2024-05-01 11:37:28,SQL-Server,TX
580,581,4,Completed,2016-11-30,2016-12-02,2016-12-02,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
581,688,4,Completed,2016-12-03,2016-12-05,2016-12-06,1,1,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
583,792,4,Completed,2016-12-04,2016-12-05,2016-12-07,1,2,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
584,1209,4,Completed,2016-12-04,2016-12-05,2016-12-05,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
585,1219,4,Completed,2016-12-04,2016-12-05,2016-12-05,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
586,1306,4,Completed,2016-12-04,2016-12-06,2016-12-05,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
587,487,4,Completed,2016-12-06,2016-12-08,2016-12-08,0,0,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
588,102,4,Completed,2016-12-06,2016-12-07,2016-12-07,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
589,719,4,Completed,2016-12-06,2016-12-07,2016-12-07,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
590,990,4,Completed,2016-12-06,2016-12-09,2016-12-07,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
591,1211,4,Completed,2016-12-06,2016-12-09,2016-12-09,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
592,1232,4,Completed,2016-12-06,2016-12-08,2016-12-08,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
593,50,4,Completed,2016-12-07,2016-12-10,2016-12-08,0,0,3,8,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
594,1318,4,Completed,2016-12-07,2016-12-08,2016-12-08,0,0,3,8,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
595,538,4,Completed,2016-12-08,2016-12-09,2016-12-11,1,2,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
596,952,4,Completed,2016-12-08,2016-12-09,2016-12-09,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
597,1121,4,Completed,2016-12-08,2016-12-09,2016-12-10,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
599,1,4,Completed,2016-12-09,2016-12-10,2016-12-12,1,2,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
600,624,4,Completed,2016-12-09,2016-12-12,2016-12-11,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
601,683,4,Completed,2016-12-09,2016-12-10,2016-12-10,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
602,823,4,Completed,2016-12-09,2016-12-10,2016-12-11,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
603,1032,4,Completed,2016-12-09,2016-12-10,2016-12-10,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
604,96,4,Completed,2016-12-10,2016-12-13,2016-12-12,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
605,1208,4,Completed,2016-12-10,2016-12-11,2016-12-12,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
606,18,4,Completed,2016-12-11,2016-12-12,2016-12-13,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
607,309,4,Completed,2016-12-11,2016-12-14,2016-12-13,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
608,1103,4,Completed,2016-12-12,2016-12-15,2016-12-14,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
609,896,4,Completed,2016-12-12,2016-12-13,2016-12-14,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
610,711,4,Completed,2016-12-13,2016-12-15,2016-12-14,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
611,1073,4,Completed,2016-12-15,2016-12-17,2016-12-18,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
612,634,4,Completed,2016-12-16,2016-12-17,2016-12-17,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
613,1159,4,Completed,2016-12-17,2016-12-19,2016-12-19,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
614,654,4,Completed,2016-12-18,2016-12-21,2016-12-21,0,0,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
