order_id,product_id,quantity,list_price,list_price_egp,discount,item_id,extraction_timestamp,extraction_date,data_source
846,103,2,551.99,29000.6,0.07,5,1714563465,2024-05-01 11:37:45,SQL-Server
847,61,2,4999.99,262690.86,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
848,41,2,1469.99,77230.74,0.07,4,1714563465,2024-05-01 11:37:45,SQL-Server
848,88,2,189.99,9981.75,0.2,3,1714563465,2024-05-01 11:37:45,SQL-Server
848,93,1,209.99,11032.51,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
848,100,2,489.99,25743.23,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
849,109,1,416.99,21907.94,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
850,5,2,1320.99,69402.54,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
850,37,1,379.99,19964.02,0.07,3,1714563465,2024-05-01 11:37:45,SQL-Server
850,101,2,339.99,17862.49,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
851,30,1,999.99,52537.75,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
851,93,1,209.99,11032.51,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
852,46,2,1409.99,74078.45,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
853,6,1,469.99,24692.46,0.05,5,1714563465,2024-05-01 11:37:45,SQL-Server
853,42,2,2299.99,120837.51,0.2,3,1714563465,2024-05-01 11:37:45,SQL-Server
853,45,1,869.99,45707.78,0.2,4,1714563465,2024-05-01 11:37:45,SQL-Server
853,58,2,4999.99,262690.86,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
853,99,1,299.99,15760.96,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
854,87,1,189.99,9981.75,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
855,18,1,449.0,23589.69,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
855,89,1,209.99,11032.51,0.2,3,1714563465,2024-05-01 11:37:45,SQL-Server
855,93,2,209.99,11032.51,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
856,38,2,549.99,28895.53,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
857,29,1,999.99,52537.75,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
858,5,1,1320.99,69402.54,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
858,14,1,269.99,14184.81,0.07,3,1714563465,2024-05-01 11:37:45,SQL-Server
858,45,2,869.99,45707.78,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
858,73,2,749.99,39403.18,0.07,4,1714563465,2024-05-01 11:37:45,SQL-Server
859,13,1,269.99,14184.81,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
859,14,2,269.99,14184.81,0.1,3,1714563465,2024-05-01 11:37:45,SQL-Server
859,36,2,832.99,43763.86,0.1,5,1714563465,2024-05-01 11:37:45,SQL-Server
859,38,2,549.99,28895.53,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
859,71,2,416.99,21907.94,0.1,4,1714563465,2024-05-01 11:37:45,SQL-Server
860,6,1,469.99,24692.46,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
860,24,2,549.99,28895.53,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
860,25,1,499.99,26268.61,0.2,3,1714563465,2024-05-01 11:37:45,SQL-Server
860,58,2,4999.99,262690.86,0.07,4,1714563465,2024-05-01 11:37:45,SQL-Server
860,95,2,299.99,15760.96,0.05,5,1714563465,2024-05-01 11:37:45,SQL-Server
861,14,2,269.99,14184.81,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
861,62,1,3499.99,183883.44,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
862,49,2,3499.99,183883.44,0.07,3,1714563465,2024-05-01 11:37:45,SQL-Server
862,85,1,329.99,17337.11,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
862,99,1,299.99,15760.96,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
863,93,2,209.99,11032.51,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
864,13,1,269.99,14184.81,0.2,3,1714563465,2024-05-01 11:37:45,SQL-Server
864,37,1,379.99,19964.02,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
864,65,2,346.99,18230.26,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
865,34,1,469.99,24692.46,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
865,109,2,416.99,21907.94,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
866,13,2,269.99,14184.81,0.07,4,1714563465,2024-05-01 11:37:45,SQL-Server
866,67,2,250.99,13186.58,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
866,80,1,761.99,40033.64,0.07,3,1714563465,2024-05-01 11:37:45,SQL-Server
866,88,1,189.99,9981.75,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
867,101,1,339.99,17862.49,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
868,46,1,1409.99,74078.45,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
869,7,1,3999.99,210152.58,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
869,33,1,469.99,24692.46,0.05,3,1714563465,2024-05-01 11:37:45,SQL-Server
869,55,2,2699.99,141852.82,0.05,4,1714563465,2024-05-01 11:37:45,SQL-Server
869,65,2,346.99,18230.26,0.2,5,1714563465,2024-05-01 11:37:45,SQL-Server
869,106,2,449.99,23641.7,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
870,63,1,3499.99,183883.44,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
871,30,2,999.99,52537.75,0.2,3,1714563465,2024-05-01 11:37:45,SQL-Server
871,38,1,549.99,28895.53,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
871,106,1,449.99,23641.7,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
871,107,2,416.99,21907.94,0.05,4,1714563465,2024-05-01 11:37:45,SQL-Server
872,53,1,749.99,39403.18,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
872,62,2,3499.99,183883.44,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
873,32,2,469.99,24692.46,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
874,27,2,999.99,52537.75,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
874,56,1,5499.99,288960.0,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
874,73,1,749.99,39403.18,0.1,3,1714563465,2024-05-01 11:37:45,SQL-Server
874,77,2,799.99,42030.1,0.07,4,1714563465,2024-05-01 11:37:45,SQL-Server
875,5,2,1320.99,69402.54,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
875,14,1,269.99,14184.81,0.07,3,1714563465,2024-05-01 11:37:45,SQL-Server
875,15,2,529.99,27844.76,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
875,111,1,470.99,24745.0,0.2,4,1714563465,2024-05-01 11:37:45,SQL-Server
876,17,2,429.0,22538.92,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
876,66,2,250.99,13186.58,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
876,96,1,349.99,18387.87,0.07,3,1714563465,2024-05-01 11:37:45,SQL-Server
876,107,2,416.99,21907.94,0.05,4,1714563465,2024-05-01 11:37:45,SQL-Server
877,73,1,749.99,39403.18,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
877,103,1,551.99,29000.6,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
878,6,2,469.99,24692.46,0.2,3,1714563465,2024-05-01 11:37:45,SQL-Server
878,13,1,269.99,14184.81,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
878,18,2,449.0,23589.69,0.05,4,1714563465,2024-05-01 11:37:45,SQL-Server
878,103,1,551.99,29000.6,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
879,2,2,749.99,39403.18,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
879,82,1,659.99,34674.74,0.07,4,1714563465,2024-05-01 11:37:45,SQL-Server
879,83,2,149.99,7880.22,0.2,3,1714563465,2024-05-01 11:37:45,SQL-Server
879,100,2,489.99,25743.23,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
880,5,1,1320.99,69402.54,0.07,3,1714563465,2024-05-01 11:37:45,SQL-Server
880,26,1,599.99,31522.44,0.1,4,1714563465,2024-05-01 11:37:45,SQL-Server
880,28,2,2499.99,131345.17,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
880,66,1,250.99,13186.58,0.2,5,1714563465,2024-05-01 11:37:45,SQL-Server
880,95,1,299.99,15760.96,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
881,50,1,5999.99,315229.14,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
881,64,2,489.99,25743.23,0.05,3,1714563465,2024-05-01 11:37:45,SQL-Server
881,67,1,250.99,13186.58,0.1,4,1714563465,2024-05-01 11:37:45,SQL-Server
881,98,1,489.99,25743.23,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
882,57,2,1999.99,105076.03,0.07,3,1714563465,2024-05-01 11:37:45,SQL-Server
882,63,2,3499.99,183883.44,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
882,108,2,449.99,23641.7,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
883,5,2,1320.99,69402.54,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
883,44,1,539.99,28370.14,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
884,10,1,1549.0,81381.79,0.1,4,1714563465,2024-05-01 11:37:45,SQL-Server
884,21,2,269.99,14184.81,0.05,5,1714563465,2024-05-01 11:37:45,SQL-Server
884,46,2,1409.99,74078.45,0.2,3,1714563465,2024-05-01 11:37:45,SQL-Server
884,49,2,3499.99,183883.44,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
884,69,2,416.99,21907.94,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
886,30,1,999.99,52537.75,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
886,47,1,5299.99,278452.34,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
887,50,2,5999.99,315229.14,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
887,70,1,659.99,34674.74,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
888,26,2,599.99,31522.44,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
888,33,2,469.99,24692.46,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
889,12,2,549.99,28895.53,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
890,16,2,599.99,31522.44,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
890,52,1,875.99,46023.01,0.05,3,1714563465,2024-05-01 11:37:45,SQL-Server
890,65,2,346.99,18230.26,0.1,5,1714563465,2024-05-01 11:37:45,SQL-Server
890,67,1,250.99,13186.58,0.1,4,1714563465,2024-05-01 11:37:45,SQL-Server
890,105,2,533.99,28054.91,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
891,32,1,469.99,24692.46,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
891,35,2,832.99,43763.86,0.1,3,1714563465,2024-05-01 11:37:45,SQL-Server
891,50,1,5999.99,315229.14,0.1,4,1714563465,2024-05-01 11:37:45,SQL-Server
891,107,2,416.99,21907.94,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
892,9,2,2999.99,157614.31,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
892,36,1,832.99,43763.86,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
892,50,2,5999.99,315229.14,0.07,3,1714563465,2024-05-01 11:37:45,SQL-Server
892,88,1,189.99,9981.75,0.05,4,1714563465,2024-05-01 11:37:45,SQL-Server
893,45,1,869.99,45707.78,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
893,67,2,250.99,13186.58,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
894,101,2,339.99,17862.49,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
895,106,1,449.99,23641.7,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
896,10,1,1549.0,81381.79,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
896,91,2,349.99,18387.87,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
897,96,1,349.99,18387.87,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
897,105,1,533.99,28054.91,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
898,16,1,599.99,31522.44,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
898,45,2,869.99,45707.78,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
898,57,2,1999.99,105076.03,0.2,3,1714563465,2024-05-01 11:37:45,SQL-Server
898,69,2,416.99,21907.94,0.07,4,1714563465,2024-05-01 11:37:45,SQL-Server
899,6,1,469.99,24692.46,0.2,3,1714563465,2024-05-01 11:37:45,SQL-Server
899,17,1,429.0,22538.92,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
899,59,2,2599.99,136598.99,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
900,26,2,599.99,31522.44,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
900,28,2,2499.99,131345.17,0.07,5,1714563465,2024-05-01 11:37:45,SQL-Server
900,61,2,4999.99,262690.86,0.05,4,1714563465,2024-05-01 11:37:45,SQL-Server
900,89,1,209.99,11032.51,0.2,3,1714563465,2024-05-01 11:37:45,SQL-Server
900,108,1,449.99,23641.7,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
901,43,1,5299.99,278452.34,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
901,50,1,5999.99,315229.14,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
902,12,1,549.99,28895.53,0.2,3,1714563465,2024-05-01 11:37:45,SQL-Server
902,38,2,549.99,28895.53,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
902,76,2,299.99,15760.96,0.05,4,1714563465,2024-05-01 11:37:45,SQL-Server
902,92,1,209.99,11032.51,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
903,31,2,1632.99,85794.48,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
903,48,2,1499.99,78806.89,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
904,13,1,269.99,14184.81,0.2,4,1714563465,2024-05-01 11:37:45,SQL-Server
904,36,2,832.99,43763.86,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
904,51,2,6499.99,341498.28,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
904,92,2,209.99,11032.51,0.2,3,1714563465,2024-05-01 11:37:45,SQL-Server
905,20,1,599.99,31522.44,0.2,4,1714563465,2024-05-01 11:37:45,SQL-Server
905,42,2,2299.99,120837.51,0.2,3,1714563465,2024-05-01 11:37:45,SQL-Server
905,62,2,3499.99,183883.44,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
905,67,1,250.99,13186.58,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
906,22,2,269.99,14184.81,0.2,5,1714563465,2024-05-01 11:37:45,SQL-Server
906,23,2,299.99,15760.96,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
906,28,2,2499.99,131345.17,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
906,46,1,1409.99,74078.45,0.05,3,1714563465,2024-05-01 11:37:45,SQL-Server
906,102,2,489.99,25743.23,0.1,4,1714563465,2024-05-01 11:37:45,SQL-Server
907,65,1,346.99,18230.26,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
907,84,2,109.99,5778.69,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
908,41,1,1469.99,77230.74,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
908,94,1,249.99,13134.04,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
908,102,2,489.99,25743.23,0.1,3,1714563465,2024-05-01 11:37:45,SQL-Server
909,5,1,1320.99,69402.54,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
910,23,1,299.99,15760.96,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
911,49,1,3499.99,183883.44,0.2,4,1714563465,2024-05-01 11:37:45,SQL-Server
911,66,2,250.99,13186.58,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
911,91,2,349.99,18387.87,0.05,3,1714563465,2024-05-01 11:37:45,SQL-Server
911,106,1,449.99,23641.7,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
912,2,2,749.99,39403.18,0.2,4,1714563465,2024-05-01 11:37:45,SQL-Server
912,22,2,269.99,14184.81,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
912,71,2,416.99,21907.94,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
912,101,1,339.99,17862.49,0.05,3,1714563465,2024-05-01 11:37:45,SQL-Server
913,24,2,549.99,28895.53,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
913,90,2,209.99,11032.51,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
914,20,2,599.99,31522.44,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
914,38,1,549.99,28895.53,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
914,46,1,1409.99,74078.45,0.1,4,1714563465,2024-05-01 11:37:45,SQL-Server
914,106,1,449.99,23641.7,0.05,3,1714563465,2024-05-01 11:37:45,SQL-Server
915,2,1,749.99,39403.18,0.07,4,1714563465,2024-05-01 11:37:45,SQL-Server
915,42,1,2299.99,120837.51,0.2,3,1714563465,2024-05-01 11:37:45,SQL-Server
915,48,1,1499.99,78806.89,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
915,64,1,489.99,25743.23,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
916,92,1,209.99,11032.51,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
917,41,1,1469.99,77230.74,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
918,4,2,2899.99,152360.48,0.07,3,1714563465,2024-05-01 11:37:45,SQL-Server
918,31,1,1632.99,85794.48,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
918,91,1,349.99,18387.87,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
919,7,1,3999.99,210152.58,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
919,44,1,539.99,28370.14,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
920,39,2,1499.99,78806.89,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
920,76,1,299.99,15760.96,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
920,78,1,647.99,34044.28,0.05,3,1714563465,2024-05-01 11:37:45,SQL-Server
920,80,2,761.99,40033.64,0.07,4,1714563465,2024-05-01 11:37:45,SQL-Server
921,48,1,1499.99,78806.89,0.1,3,1714563465,2024-05-01 11:37:45,SQL-Server
921,75,2,599.99,31522.44,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
921,77,1,799.99,42030.1,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
922,68,1,449.99,23641.7,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
922,73,1,749.99,39403.18,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
922,86,1,149.99,7880.22,0.1,3,1714563465,2024-05-01 11:37:45,SQL-Server
923,6,1,469.99,24692.46,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
923,74,2,439.99,23116.32,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
925,62,2,3499.99,183883.44,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
925,97,1,349.99,18387.87,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
926,37,2,379.99,19964.02,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
927,3,1,999.99,52537.75,0.1,4,1714563465,2024-05-01 11:37:45,SQL-Server
927,16,2,599.99,31522.44,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
927,43,1,5299.99,278452.34,0.07,5,1714563465,2024-05-01 11:37:45,SQL-Server
927,50,1,5999.99,315229.14,0.1,3,1714563465,2024-05-01 11:37:45,SQL-Server
927,74,2,439.99,23116.32,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
928,71,2,416.99,21907.94,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
928,83,1,149.99,7880.22,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
929,24,1,549.99,28895.53,0.05,3,1714563465,2024-05-01 11:37:45,SQL-Server
929,63,2,3499.99,183883.44,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
929,82,1,659.99,34674.74,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
930,51,2,6499.99,341498.28,0.1,5,1714563465,2024-05-01 11:37:45,SQL-Server
930,56,2,5499.99,288960.0,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
930,60,1,1559.99,81959.19,0.1,3,1714563465,2024-05-01 11:37:45,SQL-Server
930,65,2,346.99,18230.26,0.05,4,1714563465,2024-05-01 11:37:45,SQL-Server
930,82,1,659.99,34674.74,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
931,49,2,3499.99,183883.44,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
931,76,1,299.99,15760.96,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
932,74,1,439.99,23116.32,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
933,21,1,269.99,14184.81,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
933,75,2,599.99,31522.44,0.05,3,1714563465,2024-05-01 11:37:45,SQL-Server
933,77,1,799.99,42030.1,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
934,18,1,449.0,23589.69,0.1,3,1714563465,2024-05-01 11:37:45,SQL-Server
934,35,2,832.99,43763.86,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
934,48,1,1499.99,78806.89,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
934,56,2,5499.99,288960.0,0.2,5,1714563465,2024-05-01 11:37:45,SQL-Server
934,61,1,4999.99,262690.86,0.07,4,1714563465,2024-05-01 11:37:45,SQL-Server
936,44,1,539.99,28370.14,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
936,70,1,659.99,34674.74,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
937,28,2,2499.99,131345.17,0.07,4,1714563465,2024-05-01 11:37:45,SQL-Server
937,51,2,6499.99,341498.28,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
937,58,2,4999.99,262690.86,0.07,3,1714563465,2024-05-01 11:37:45,SQL-Server
937,66,1,250.99,13186.58,0.2,5,1714563465,2024-05-01 11:37:45,SQL-Server
937,108,2,449.99,23641.7,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
938,4,1,2899.99,152360.48,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
938,13,1,269.99,14184.81,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
939,5,1,1320.99,69402.54,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
939,107,2,416.99,21907.94,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
940,75,2,599.99,31522.44,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
941,11,2,1680.99,88316.32,0.07,3,1714563465,2024-05-01 11:37:45,SQL-Server
941,25,1,499.99,26268.61,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
941,102,2,489.99,25743.23,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
942,35,2,832.99,43763.86,0.07,3,1714563465,2024-05-01 11:37:45,SQL-Server
942,98,2,489.99,25743.23,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
942,100,1,489.99,25743.23,0.05,5,1714563465,2024-05-01 11:37:45,SQL-Server
942,103,1,551.99,29000.6,0.05,4,1714563465,2024-05-01 11:37:45,SQL-Server
942,110,2,470.99,24745.0,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
943,25,1,499.99,26268.61,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
943,82,1,659.99,34674.74,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
944,16,2,599.99,31522.44,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
944,29,2,999.99,52537.75,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
944,69,2,416.99,21907.94,0.07,5,1714563465,2024-05-01 11:37:45,SQL-Server
944,70,2,659.99,34674.74,0.2,3,1714563465,2024-05-01 11:37:45,SQL-Server
944,85,2,329.99,17337.11,0.2,4,1714563465,2024-05-01 11:37:45,SQL-Server
945,34,2,469.99,24692.46,0.05,3,1714563465,2024-05-01 11:37:45,SQL-Server
945,44,2,539.99,28370.14,0.1,4,1714563465,2024-05-01 11:37:45,SQL-Server
945,50,4,5999.99,315229.14,0.05,5,1714563465,2024-05-01 11:37:45,SQL-Server
945,94,2,249.99,13134.04,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
945,105,1,533.99,28054.91,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
946,7,2,3999.99,210152.58,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
946,22,4,269.99,14184.81,0.2,4,1714563465,2024-05-01 11:37:45,SQL-Server
946,56,4,5499.99,288960.0,0.07,5,1714563465,2024-05-01 11:37:45,SQL-Server
946,62,2,3499.99,183883.44,0.05,3,1714563465,2024-05-01 11:37:45,SQL-Server
946,85,4,329.99,17337.11,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
947,32,2,469.99,24692.46,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
947,42,4,2299.99,120837.51,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
947,44,2,539.99,28370.14,0.07,3,1714563465,2024-05-01 11:37:45,SQL-Server
948,20,4,599.99,31522.44,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
948,23,4,299.99,15760.96,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
948,72,4,619.99,32573.21,0.2,5,1714563465,2024-05-01 11:37:45,SQL-Server
948,92,4,209.99,11032.51,0.2,4,1714563465,2024-05-01 11:37:45,SQL-Server
948,101,2,339.99,17862.49,0.2,3,1714563465,2024-05-01 11:37:45,SQL-Server
949,9,2,2999.99,157614.31,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
949,55,2,2699.99,141852.82,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
950,56,1,5499.99,288960.0,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
951,43,2,5299.99,278452.34,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
951,59,1,2599.99,136598.99,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
951,62,2,3499.99,183883.44,0.2,3,1714563465,2024-05-01 11:37:45,SQL-Server
952,20,2,599.99,31522.44,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
952,57,1,1999.99,105076.03,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
953,23,2,299.99,15760.96,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
954,4,2,2899.99,152360.48,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
955,31,2,1632.99,85794.48,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
955,43,1,5299.99,278452.34,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
955,63,1,3499.99,183883.44,0.2,4,1714563465,2024-05-01 11:37:45,SQL-Server
