sales_key,order_id,item_id,customer_id,product_id,store_id,staff_id,order_status,order_date_key,required_date_key,shipped_date_key,is_late,latency_days,is_local,quantity,list_price_egp,discount,gross_amount,net_amount
2266,813,1,1203,96,3,9,Completed,20170401,20170403,20170402,0,0,0,2,18387.87,0.1,36775.74,34936.953
2267,814,3,629,65,2,7,Completed,20170402,20170405,20170403,0,0,0,1,18230.26,0.2,18230.26,14584.207999999999
2268,814,1,629,69,2,7,Completed,20170402,20170405,20170403,0,0,0,2,21907.94,0.1,43815.88,41625.085999999996
2269,814,4,629,83,2,7,Completed,20170402,20170405,20170403,0,0,0,2,7880.22,0.05,15760.44,15366.429
2270,814,2,629,100,2,7,Completed,20170402,20170405,20170403,0,0,0,1,25743.23,0.1,25743.23,23168.907
2271,815,4,1251,23,1,3,Completed,20170403,20170405,20170404,0,0,0,1,15760.96,0.07,15760.96,14657.692799999999
2272,815,3,1251,87,1,3,Completed,20170403,20170405,20170404,0,0,0,2,9981.75,0.1,19963.5,18965.325
2273,815,2,1251,102,1,3,Completed,20170403,20170405,20170404,0,0,0,2,25743.23,0.2,51486.46,46337.814
2274,815,1,1251,105,1,3,Completed,20170403,20170405,20170404,0,0,0,2,28054.91,0.2,56109.82,50498.838
2275,816,2,811,64,2,6,Completed,20170403,20170405,20170405,0,0,0,2,25743.23,0.2,51486.46,46337.814
2276,816,1,811,75,2,6,Completed,20170403,20170405,20170405,0,0,0,2,31522.44,0.1,63044.88,59892.636
2277,817,3,301,48,2,7,Completed,20170404,20170405,20170407,1,2,0,2,78806.89,0.05,157613.78,153673.4355
2278,817,1,301,85,2,7,Completed,20170404,20170405,20170407,1,2,0,1,17337.11,0.05,17337.11,16470.2545
2279,817,2,301,105,2,7,Completed,20170404,20170405,20170407,1,2,0,2,28054.91,0.07,56109.82,54145.9763
2280,818,3,1319,19,2,6,Completed,20170404,20170407,20170407,0,0,0,2,23589.69,0.05,47179.38,45999.8955
2281,818,2,1319,44,2,6,Completed,20170404,20170407,20170407,0,0,0,2,28370.14,0.07,56740.28,54754.3702
2282,818,4,1319,48,2,6,Completed,20170404,20170407,20170407,0,0,0,2,78806.89,0.05,157613.78,153673.4355
2283,818,1,1319,103,2,6,Completed,20170404,20170407,20170407,0,0,0,1,29000.6,0.05,29000.6,27550.57
2284,819,1,221,94,3,9,Completed,20170404,20170407,20170405,0,0,0,1,13134.04,0.2,13134.04,10507.232
2285,820,1,725,107,2,7,Completed,20170405,20170408,20170407,0,0,0,1,21907.94,0.05,21907.94,20812.542999999998
2286,821,3,1181,6,2,7,Completed,20170405,20170407,20170408,1,1,0,1,24692.46,0.2,24692.46,19753.968
2287,821,2,1181,70,2,7,Completed,20170405,20170407,20170408,1,1,0,2,34674.74,0.2,69349.48,62414.53199999999
2288,821,1,1181,102,2,7,Completed,20170405,20170407,20170408,1,1,0,1,25743.23,0.07,25743.23,23941.2039
2289,821,4,1181,107,2,7,Completed,20170405,20170407,20170408,1,1,0,1,21907.94,0.05,21907.94,20812.542999999998
2290,822,1,294,53,2,7,Completed,20170406,20170408,20170409,1,1,0,1,39403.18,0.05,39403.18,37433.021
2291,822,2,294,72,2,7,Completed,20170406,20170408,20170409,1,1,0,1,32573.21,0.2,32573.21,26058.568
2292,823,1,415,56,3,8,Completed,20170406,20170407,20170408,1,1,0,2,288960.0,0.07,577920.0,557692.8
2293,823,3,415,81,3,8,Completed,20170406,20170407,20170408,1,1,0,1,57791.58,0.2,57791.58,46233.264
2294,823,2,415,86,3,8,Completed,20170406,20170407,20170408,1,1,0,2,7880.22,0.2,15760.44,14184.396
2295,824,1,993,92,1,2,Completed,20170407,20170409,20170410,1,1,0,2,11032.51,0.1,22065.02,20961.769
2296,825,1,10,19,2,7,Completed,20170407,20170408,20170409,1,1,0,1,23589.69,0.1,23589.69,21230.720999999998
2297,825,2,10,30,2,7,Completed,20170407,20170408,20170409,1,1,0,2,52537.75,0.2,105075.5,94567.95
2298,826,2,45,36,2,6,Completed,20170407,20170410,20170410,0,0,0,1,43763.86,0.1,43763.86,39387.474
2299,826,1,45,45,2,6,Completed,20170407,20170410,20170410,0,0,0,2,45707.78,0.2,91415.56,82274.004
2300,827,3,666,28,2,7,Completed,20170407,20170410,20170410,0,0,0,1,131345.17,0.2,131345.17,105076.13600000001
2301,827,2,666,41,2,7,Completed,20170407,20170410,20170410,0,0,0,1,77230.74,0.2,77230.74,61784.592000000004
2302,827,1,666,43,2,7,Completed,20170407,20170410,20170410,0,0,0,1,278452.34,0.05,278452.34,264529.723
2303,827,4,666,108,2,7,Completed,20170407,20170410,20170410,0,0,0,1,23641.7,0.2,23641.7,18913.36
2304,828,2,246,24,2,6,Completed,20170409,20170410,20170412,1,2,0,1,28895.53,0.2,28895.53,23116.424
2305,828,1,246,25,2,6,Completed,20170409,20170410,20170412,1,2,0,2,26268.61,0.2,52537.22,47283.498
2306,828,3,246,55,2,6,Completed,20170409,20170410,20170412,1,2,0,2,141852.82,0.07,283705.64,273775.9426
2307,829,1,674,103,2,7,Completed,20170409,20170410,20170410,0,0,0,1,29000.6,0.2,29000.6,23200.48
2308,829,2,674,105,2,7,Completed,20170409,20170410,20170410,0,0,0,2,28054.91,0.1,56109.82,53304.329
2309,830,1,431,85,2,6,Completed,20170411,20170414,20170412,0,0,0,2,17337.11,0.2,34674.22,31206.798000000003
2310,830,3,431,96,2,6,Completed,20170411,20170414,20170412,0,0,0,2,18387.87,0.2,36775.74,33098.166
2311,830,2,431,100,2,6,Completed,20170411,20170414,20170412,0,0,0,2,25743.23,0.07,51486.46,49684.433899999996
2312,831,2,1000,11,2,7,Completed,20170411,20170412,20170412,0,0,0,1,88316.32,0.2,88316.32,70653.05600000001
2313,831,1,1000,67,2,7,Completed,20170411,20170412,20170412,0,0,0,1,13186.58,0.2,13186.58,10549.264
2314,831,3,1000,68,2,7,Completed,20170411,20170412,20170412,0,0,0,1,23641.7,0.1,23641.7,21277.53
2315,832,4,1215,16,2,7,Completed,20170411,20170412,20170412,0,0,0,2,31522.44,0.1,63044.88,59892.636
2316,832,3,1215,27,2,7,Completed,20170411,20170412,20170412,0,0,0,1,52537.75,0.07,52537.75,48860.1075
2317,832,2,1215,45,2,7,Completed,20170411,20170412,20170412,0,0,0,1,45707.78,0.2,45707.78,36566.224
2318,832,1,1215,54,2,7,Completed,20170411,20170412,20170412,0,0,0,1,168121.96,0.05,168121.96,159715.862
2319,833,1,406,20,2,7,Completed,20170412,20170414,20170415,1,1,0,2,31522.44,0.05,63044.88,61468.757999999994
2320,834,2,890,21,2,6,Completed,20170412,20170413,20170415,1,2,0,1,14184.81,0.05,14184.81,13475.5695
2321,834,1,890,54,2,6,Completed,20170412,20170413,20170415,1,2,0,1,168121.96,0.07,168121.96,156353.4228
2322,834,3,890,78,2,6,Completed,20170412,20170413,20170415,1,2,0,1,34044.28,0.2,34044.28,27235.424
2323,835,3,940,2,1,2,Completed,20170413,20170415,20170414,0,0,0,1,39403.18,0.05,39403.18,37433.021
2324,835,1,940,65,1,2,Completed,20170413,20170415,20170414,0,0,0,2,18230.26,0.07,36460.52,35184.4018
2325,835,2,940,82,1,2,Completed,20170413,20170415,20170414,0,0,0,1,34674.74,0.2,34674.74,27739.791999999998
2326,836,1,455,108,2,6,Completed,20170413,20170416,20170414,0,0,0,2,23641.7,0.2,47283.4,42555.06
2327,837,1,948,51,2,7,Completed,20170413,20170416,20170414,0,0,0,1,341498.28,0.05,341498.28,324423.36600000004
2328,837,3,948,87,2,7,Completed,20170413,20170416,20170414,0,0,0,2,9981.75,0.2,19963.5,17967.15
2329,837,2,948,97,2,7,Completed,20170413,20170416,20170414,0,0,0,1,18387.87,0.1,18387.87,16549.083
2330,838,2,1395,10,2,7,Completed,20170414,20170417,20170415,0,0,0,1,81381.79,0.1,81381.79,73243.61099999999
2331,838,1,1395,28,2,7,Completed,20170414,20170417,20170415,0,0,0,1,131345.17,0.1,131345.17,118210.653
2332,838,4,1395,65,2,7,Completed,20170414,20170417,20170415,0,0,0,2,18230.26,0.07,36460.52,35184.4018
2333,838,3,1395,100,2,7,Completed,20170414,20170417,20170415,0,0,0,2,25743.23,0.05,51486.46,50199.2985
2334,839,1,1332,55,1,3,Completed,20170415,20170418,20170416,0,0,0,1,141852.82,0.07,141852.82,131923.1226
2335,839,3,1332,58,1,3,Completed,20170415,20170418,20170416,0,0,0,2,262690.86,0.05,525381.72,512247.17699999997
2336,839,2,1332,85,1,3,Completed,20170415,20170418,20170416,0,0,0,1,17337.11,0.1,17337.11,15603.399000000001
2337,840,1,372,27,2,6,Completed,20170415,20170416,20170416,0,0,0,1,52537.75,0.07,52537.75,48860.1075
2338,840,2,372,43,2,6,Completed,20170415,20170416,20170416,0,0,0,1,278452.34,0.07,278452.34,258960.67620000002
2339,840,3,372,106,2,6,Completed,20170415,20170416,20170416,0,0,0,2,23641.7,0.2,47283.4,42555.06
2340,841,2,428,9,2,7,Completed,20170415,20170418,20170417,0,0,0,1,157614.31,0.2,157614.31,126091.448
2341,841,3,428,11,2,7,Completed,20170415,20170418,20170417,0,0,0,1,88316.32,0.2,88316.32,70653.05600000001
2342,841,1,428,22,2,7,Completed,20170415,20170418,20170417,0,0,0,2,14184.81,0.1,28369.62,26951.139
2343,841,4,428,90,2,7,Completed,20170415,20170418,20170417,0,0,0,2,11032.51,0.07,22065.02,21292.7443
2344,841,5,428,100,2,7,Completed,20170415,20170418,20170417,0,0,0,1,25743.23,0.1,25743.23,23168.907
2345,842,2,1133,42,2,6,Completed,20170415,20170418,20170416,0,0,0,1,120837.51,0.1,120837.51,108753.75899999999
2346,842,1,1133,81,2,6,Completed,20170415,20170418,20170416,0,0,0,2,57791.58,0.07,115583.16,111537.7494
2347,843,4,1059,23,2,7,Completed,20170416,20170417,20170419,1,2,0,2,15760.96,0.07,31521.92,30418.6528
2348,843,1,1059,72,2,7,Completed,20170416,20170417,20170419,1,2,0,1,32573.21,0.1,32573.21,29315.889
2349,843,2,1059,75,2,7,Completed,20170416,20170417,20170419,1,2,0,2,31522.44,0.1,63044.88,59892.636
2350,843,3,1059,81,2,7,Completed,20170416,20170417,20170419,1,2,0,1,57791.58,0.1,57791.58,52012.422
2351,844,2,1436,12,2,6,Completed,20170416,20170417,20170418,1,1,0,1,28895.53,0.1,28895.53,26005.977
2352,844,4,1436,48,2,6,Completed,20170416,20170417,20170418,1,1,0,1,78806.89,0.2,78806.89,63045.512
2353,844,5,1436,63,2,6,Completed,20170416,20170417,20170418,1,1,0,2,183883.44,0.05,367766.88,358572.708
2354,844,1,1436,79,2,6,Completed,20170416,20170417,20170418,1,1,0,2,21172.4,0.07,42344.8,40862.732
2355,844,3,1436,83,2,6,Completed,20170416,20170417,20170418,1,1,0,2,7880.22,0.2,15760.44,14184.396
2356,845,1,662,16,2,7,Completed,20170417,20170418,20170418,0,0,0,2,31522.44,0.2,63044.88,56740.392
2357,845,3,662,26,2,7,Completed,20170417,20170418,20170418,0,0,0,2,31522.44,0.05,63044.88,61468.757999999994
2358,845,4,662,73,2,7,Completed,20170417,20170418,20170418,0,0,0,2,39403.18,0.2,78806.36,70925.724
2359,845,2,662,75,2,7,Completed,20170417,20170418,20170418,0,0,0,1,31522.44,0.2,31522.44,25217.951999999997
2360,845,5,662,88,2,7,Completed,20170417,20170418,20170418,0,0,0,1,9981.75,0.05,9981.75,9482.6625
2361,846,1,715,46,2,6,Completed,20170417,20170419,20170419,0,0,0,2,74078.45,0.05,148156.9,144452.9775
2362,846,2,715,47,2,6,Completed,20170417,20170419,20170419,0,0,0,1,278452.34,0.07,278452.34,258960.67620000002
2363,846,3,715,71,2,6,Completed,20170417,20170419,20170419,0,0,0,1,21907.94,0.1,21907.94,19717.146
2364,846,4,715,72,2,6,Completed,20170417,20170419,20170419,0,0,0,2,32573.21,0.05,65146.42,63517.7595
2365,846,5,715,103,2,6,Completed,20170417,20170419,20170419,0,0,0,2,29000.6,0.07,58001.2,55971.157999999996
2366,847,1,329,61,2,7,Completed,20170418,20170419,20170419,0,0,0,2,262690.86,0.05,525381.72,512247.17699999997
2367,848,4,597,41,2,7,Completed,20170418,20170420,20170420,0,0,0,2,77230.74,0.07,154461.48,149055.32820000002
2368,848,3,597,88,2,7,Completed,20170418,20170420,20170420,0,0,0,2,9981.75,0.2,19963.5,17967.15
2369,848,1,597,93,2,7,Completed,20170418,20170420,20170420,0,0,0,1,11032.51,0.07,11032.51,10260.2343
2370,848,2,597,100,2,7,Completed,20170418,20170420,20170420,0,0,0,2,25743.23,0.2,51486.46,46337.814
2371,849,1,776,109,1,2,Completed,20170419,20170420,20170421,1,1,0,1,21907.94,0.2,21907.94,17526.352
2372,850,2,1346,5,1,3,Completed,20170419,20170422,20170422,0,0,0,2,69402.54,0.07,138805.08,133946.90219999998
2373,850,3,1346,37,1,3,Completed,20170419,20170422,20170422,0,0,0,1,19964.02,0.07,19964.02,18566.5386
2374,850,1,1346,101,1,3,Completed,20170419,20170422,20170422,0,0,0,2,17862.49,0.07,35724.98,34474.6057
2375,851,1,1139,30,2,6,Completed,20170420,20170421,20170422,1,1,0,1,52537.75,0.2,52537.75,42030.2
2376,851,2,1139,93,2,6,Completed,20170420,20170421,20170422,1,1,0,1,11032.51,0.05,11032.51,10480.8845
2377,852,1,13,46,3,9,Completed,20170421,20170423,20170422,0,0,0,2,74078.45,0.07,148156.9,142971.4085
2378,853,5,883,6,3,8,Completed,20170421,20170424,20170424,0,0,0,1,24692.46,0.05,24692.46,23457.837
2379,853,3,883,42,3,8,Completed,20170421,20170424,20170424,0,0,0,2,120837.51,0.2,241675.02,217507.51799999998
2380,853,4,883,45,3,8,Completed,20170421,20170424,20170424,0,0,0,1,45707.78,0.2,45707.78,36566.224
2381,853,2,883,58,3,8,Completed,20170421,20170424,20170424,0,0,0,2,262690.86,0.2,525381.72,472843.54799999995
2382,853,1,883,99,3,8,Completed,20170421,20170424,20170424,0,0,0,1,15760.96,0.05,15760.96,14972.911999999998
2383,854,1,177,87,2,6,Completed,20170422,20170425,20170423,0,0,0,1,9981.75,0.1,9981.75,8983.575
2384,855,1,775,18,2,6,Completed,20170422,20170423,20170425,1,2,0,1,23589.69,0.1,23589.69,21230.720999999998
2385,855,3,775,89,2,6,Completed,20170422,20170423,20170425,1,2,0,1,11032.51,0.2,11032.51,8826.008
2386,855,2,775,93,2,6,Completed,20170422,20170423,20170425,1,2,0,2,11032.51,0.2,22065.02,19858.518
2387,856,1,477,38,2,6,Completed,20170423,20170425,20170426,1,1,0,2,28895.53,0.05,57791.06,56346.2835
2388,857,1,1402,29,2,7,Completed,20170424,20170425,20170426,1,1,0,1,52537.75,0.2,52537.75,42030.2
2389,858,2,162,5,2,6,Completed,20170425,20170427,20170428,1,1,0,1,69402.54,0.2,69402.54,55522.03199999999
2390,858,3,162,14,2,6,Completed,20170425,20170427,20170428,1,1,0,1,14184.81,0.07,14184.81,13191.8733
2391,858,1,162,45,2,6,Completed,20170425,20170427,20170428,1,1,0,2,45707.78,0.2,91415.56,82274.004
2392,858,4,162,73,2,6,Completed,20170425,20170427,20170428,1,1,0,2,39403.18,0.07,78806.36,76048.1374
2393,859,2,644,13,2,6,Completed,20170425,20170426,20170426,0,0,0,1,14184.81,0.1,14184.81,12766.329
2394,859,3,644,14,2,6,Completed,20170425,20170426,20170426,0,0,0,2,14184.81,0.1,28369.62,26951.139
2395,859,5,644,36,2,6,Completed,20170425,20170426,20170426,0,0,0,2,43763.86,0.1,87527.72,83151.334
2396,859,1,644,38,2,6,Completed,20170425,20170426,20170426,0,0,0,2,28895.53,0.07,57791.06,55768.372899999995
2397,859,4,644,71,2,6,Completed,20170425,20170426,20170426,0,0,0,2,21907.94,0.1,43815.88,41625.085999999996
2398,860,1,473,6,2,7,Completed,20170427,20170429,20170428,0,0,1,1,24692.46,0.05,24692.46,23457.837
2399,860,2,473,24,2,7,Completed,20170427,20170429,20170428,0,0,1,2,28895.53,0.2,57791.06,52011.954
2400,860,3,473,25,2,7,Completed,20170427,20170429,20170428,0,0,1,1,26268.61,0.2,26268.61,21014.888
2401,860,4,473,58,2,7,Completed,20170427,20170429,20170428,0,0,1,2,262690.86,0.07,525381.72,506993.3598
2402,860,5,473,95,2,7,Completed,20170427,20170429,20170428,0,0,1,2,15760.96,0.05,31521.92,30733.872
2403,861,1,1177,14,2,7,Completed,20170427,20170429,20170430,1,1,0,2,14184.81,0.07,28369.62,27376.6833
2404,861,2,1177,62,2,7,Completed,20170427,20170429,20170430,1,1,0,1,183883.44,0.2,183883.44,147106.752
2405,862,3,1230,49,3,8,Completed,20170427,20170430,20170429,0,0,0,2,183883.44,0.07,367766.88,354895.0392
2406,862,1,1230,85,3,8,Completed,20170427,20170430,20170429,0,0,0,1,17337.11,0.05,17337.11,16470.2545
2407,862,2,1230,99,3,8,Completed,20170427,20170430,20170429,0,0,0,1,15760.96,0.2,15760.96,12608.768
2408,863,1,446,93,2,7,Completed,20170428,20170430,20170501,1,1,0,2,11032.51,0.1,22065.02,20961.769
2409,864,3,902,13,2,6,Completed,20170428,20170430,20170429,0,0,0,1,14184.81,0.2,14184.81,11347.848
2410,864,1,902,37,2,6,Completed,20170428,20170430,20170429,0,0,0,1,19964.02,0.1,19964.02,17967.618000000002
2411,864,2,902,65,2,6,Completed,20170428,20170430,20170429,0,0,0,2,18230.26,0.05,36460.52,35549.007
2412,865,2,974,34,2,6,Completed,20170429,20170502,20170501,0,0,0,1,24692.46,0.05,24692.46,23457.837
2413,865,1,974,109,2,6,Completed,20170429,20170502,20170501,0,0,0,2,21907.94,0.1,43815.88,41625.085999999996
2414,866,4,1410,13,2,6,Completed,20170429,20170430,20170501,1,1,0,2,14184.81,0.07,28369.62,27376.6833
2415,866,2,1410,67,2,6,Completed,20170429,20170430,20170501,1,1,0,2,13186.58,0.07,26373.16,25450.0994
2416,866,3,1410,80,2,6,Completed,20170429,20170430,20170501,1,1,0,1,40033.64,0.07,40033.64,37231.2852
2417,866,1,1410,88,2,6,Completed,20170429,20170430,20170501,1,1,0,1,9981.75,0.2,9981.75,7985.4
2418,867,1,97,101,1,3,Completed,20170501,20170503,20170502,0,0,0,1,17862.49,0.05,17862.49,16969.3655
2419,868,1,868,46,1,3,Completed,20170501,20170504,20170502,0,0,0,1,74078.45,0.07,74078.45,68892.9585
2420,869,1,844,7,2,7,Completed,20170501,20170504,20170502,0,0,0,1,210152.58,0.2,210152.58,168122.06399999998
2421,869,3,844,33,2,7,Completed,20170501,20170504,20170502,0,0,0,1,24692.46,0.05,24692.46,23457.837
2422,869,4,844,55,2,7,Completed,20170501,20170504,20170502,0,0,0,2,141852.82,0.05,283705.64,276612.999
2423,869,5,844,65,2,7,Completed,20170501,20170504,20170502,0,0,0,2,18230.26,0.2,36460.52,32814.46799999999
2424,869,2,844,106,2,7,Completed,20170501,20170504,20170502,0,0,0,2,23641.7,0.05,47283.4,46101.315
2425,870,1,1416,63,2,6,Completed,20170501,20170504,20170502,0,0,0,1,183883.44,0.07,183883.44,171011.5992
2426,871,3,358,30,2,7,Completed,20170502,20170504,20170503,0,0,0,2,52537.75,0.2,105075.5,94567.95
2427,871,2,358,38,2,7,Completed,20170502,20170504,20170503,0,0,0,1,28895.53,0.1,28895.53,26005.977
2428,871,1,358,106,2,7,Completed,20170502,20170504,20170503,0,0,0,1,23641.7,0.2,23641.7,18913.36
2429,871,4,358,107,2,7,Completed,20170502,20170504,20170503,0,0,0,2,21907.94,0.05,43815.88,42720.483
2430,872,2,394,53,1,3,Completed,20170503,20170506,20170506,0,0,0,1,39403.18,0.1,39403.18,35462.862
2431,872,1,394,62,1,3,Completed,20170503,20170506,20170506,0,0,0,2,183883.44,0.07,367766.88,354895.0392
2432,873,1,829,32,2,7,Completed,20170503,20170505,20170505,0,0,0,2,24692.46,0.1,49384.92,46915.674
2433,874,2,661,27,2,7,Completed,20170504,20170505,20170506,1,1,0,2,52537.75,0.05,105075.5,102448.6125
2434,874,1,661,56,2,7,Completed,20170504,20170505,20170506,1,1,0,1,288960.0,0.05,288960.0,274512.0
2435,874,3,661,73,2,7,Completed,20170504,20170505,20170506,1,1,0,1,39403.18,0.1,39403.18,35462.862
2436,874,4,661,77,2,7,Completed,20170504,20170505,20170506,1,1,0,2,42030.1,0.07,84060.2,81118.093
2437,875,1,386,5,1,3,Completed,20170505,20170506,20170508,1,2,0,2,69402.54,0.1,138805.08,131864.826
2438,875,3,386,14,1,3,Completed,20170505,20170506,20170508,1,2,0,1,14184.81,0.07,14184.81,13191.8733
2439,875,2,386,15,1,3,Completed,20170505,20170506,20170508,1,2,0,2,27844.76,0.05,55689.52,54297.282
2440,875,4,386,111,1,3,Completed,20170505,20170506,20170508,1,2,0,1,24745.0,0.2,24745.0,19796.0
2441,876,1,1046,17,2,7,Completed,20170505,20170508,20170506,0,0,0,2,22538.92,0.2,45077.84,40570.056
2442,876,2,1046,66,2,7,Completed,20170505,20170508,20170506,0,0,0,2,13186.58,0.2,26373.16,23735.844
2443,876,3,1046,96,2,7,Completed,20170505,20170508,20170506,0,0,0,1,18387.87,0.07,18387.87,17100.7191
2444,876,4,1046,107,2,7,Completed,20170505,20170508,20170506,0,0,0,2,21907.94,0.05,43815.88,42720.483
2445,877,1,784,73,2,6,Completed,20170506,20170507,20170508,1,1,0,1,39403.18,0.07,39403.18,36644.9574
2446,877,2,784,103,2,6,Completed,20170506,20170507,20170508,1,1,0,1,29000.6,0.1,29000.6,26100.539999999997
2447,878,3,224,6,1,3,Completed,20170507,20170510,20170509,0,0,0,2,24692.46,0.2,49384.92,44446.428
2448,878,2,224,13,1,3,Completed,20170507,20170510,20170509,0,0,0,1,14184.81,0.1,14184.81,12766.329
2449,878,4,224,18,1,3,Completed,20170507,20170510,20170509,0,0,0,2,23589.69,0.05,47179.38,45999.8955
2450,878,1,224,103,1,3,Completed,20170507,20170510,20170509,0,0,0,1,29000.6,0.2,29000.6,23200.48
2451,879,2,214,2,2,7,Completed,20170508,20170509,20170509,0,0,0,2,39403.18,0.07,78806.36,76048.1374
2452,879,4,214,82,2,7,Completed,20170508,20170509,20170509,0,0,0,1,34674.74,0.07,34674.74,32247.508199999997
2453,879,3,214,83,2,7,Completed,20170508,20170509,20170509,0,0,0,2,7880.22,0.2,15760.44,14184.396
2454,879,1,214,100,2,7,Completed,20170508,20170509,20170509,0,0,0,2,25743.23,0.2,51486.46,46337.814
2455,880,3,1206,5,2,6,Completed,20170508,20170511,20170510,0,0,0,1,69402.54,0.07,69402.54,64544.362199999996
2456,880,4,1206,26,2,6,Completed,20170508,20170511,20170510,0,0,0,1,31522.44,0.1,31522.44,28370.196
2457,880,1,1206,28,2,6,Completed,20170508,20170511,20170510,0,0,0,2,131345.17,0.2,262690.34,236421.306
2458,880,5,1206,66,2,6,Completed,20170508,20170511,20170510,0,0,0,1,13186.58,0.2,13186.58,10549.264
2459,880,2,1206,95,2,6,Completed,20170508,20170511,20170510,0,0,0,1,15760.96,0.1,15760.96,14184.864
2460,881,2,1024,50,3,9,Completed,20170508,20170511,20170511,0,0,0,1,315229.14,0.2,315229.14,252183.312
2461,881,3,1024,64,3,9,Completed,20170508,20170511,20170511,0,0,0,2,25743.23,0.05,51486.46,50199.2985
2462,881,4,1024,67,3,9,Completed,20170508,20170511,20170511,0,0,0,1,13186.58,0.1,13186.58,11867.922
2463,881,1,1024,98,3,9,Completed,20170508,20170511,20170511,0,0,0,1,25743.23,0.07,25743.23,23941.2039
2464,882,3,196,57,2,6,Completed,20170509,20170512,20170510,0,0,0,2,105076.03,0.07,210152.06,202796.7379
2465,882,1,196,63,2,6,Completed,20170509,20170512,20170510,0,0,0,2,183883.44,0.07,367766.88,354895.0392
2466,882,2,196,108,2,6,Completed,20170509,20170512,20170510,0,0,0,2,23641.7,0.2,47283.4,42555.06
2467,883,2,507,5,2,6,Completed,20170511,20170513,20170514,1,1,0,2,69402.54,0.05,138805.08,135334.95299999998
2468,883,1,507,44,2,6,Completed,20170511,20170513,20170514,1,1,0,1,28370.14,0.05,28370.14,26951.632999999998
2469,884,4,871,10,2,7,Completed,20170511,20170513,20170512,0,0,0,1,81381.79,0.1,81381.79,73243.61099999999
2470,884,5,871,21,2,7,Completed,20170511,20170513,20170512,0,0,0,2,14184.81,0.05,28369.62,27660.3795
2471,884,3,871,46,2,7,Completed,20170511,20170513,20170512,0,0,0,2,74078.45,0.2,148156.9,133341.21
2472,884,1,871,49,2,7,Completed,20170511,20170513,20170512,0,0,0,2,183883.44,0.05,367766.88,358572.708
2473,884,2,871,69,2,7,Completed,20170511,20170513,20170512,0,0,0,2,21907.94,0.07,43815.88,42282.324199999995
2474,886,2,1396,30,1,2,Completed,20170513,20170514,20170515,1,1,0,1,52537.75,0.05,52537.75,49910.8625
2475,886,1,1396,47,1,2,Completed,20170513,20170514,20170515,1,1,0,1,278452.34,0.05,278452.34,264529.723
2476,887,1,1195,50,2,6,Completed,20170513,20170515,20170515,0,0,0,2,315229.14,0.05,630458.28,614696.823
2477,887,2,1195,70,2,6,Completed,20170513,20170515,20170515,0,0,0,1,34674.74,0.1,34674.74,31207.265999999996
2478,888,2,1038,26,2,7,Completed,20170514,20170516,20170516,0,0,0,2,31522.44,0.2,63044.88,56740.392
2479,888,1,1038,33,2,7,Completed,20170514,20170516,20170516,0,0,0,2,24692.46,0.1,49384.92,46915.674
2480,889,1,830,12,3,8,Completed,20170514,20170517,20170515,0,0,0,2,28895.53,0.1,57791.06,54901.507
2481,890,1,171,16,2,6,Completed,20170515,20170518,20170518,0,0,0,2,31522.44,0.1,63044.88,59892.636
2482,890,3,171,52,2,6,Completed,20170515,20170518,20170518,0,0,0,1,46023.01,0.05,46023.01,43721.8595
2483,890,5,171,65,2,6,Completed,20170515,20170518,20170518,0,0,0,2,18230.26,0.1,36460.52,34637.494
2484,890,4,171,67,2,6,Completed,20170515,20170518,20170518,0,0,0,1,13186.58,0.1,13186.58,11867.922
2485,890,2,171,105,2,6,Completed,20170515,20170518,20170518,0,0,0,2,28054.91,0.1,56109.82,53304.329
2486,891,2,384,32,2,6,Completed,20170515,20170518,20170516,0,0,0,1,24692.46,0.05,24692.46,23457.837
2487,891,3,384,35,2,6,Completed,20170515,20170518,20170516,0,0,0,2,43763.86,0.1,87527.72,83151.334
2488,891,4,384,50,2,6,Completed,20170515,20170518,20170516,0,0,0,1,315229.14,0.1,315229.14,283706.226
2489,891,1,384,107,2,6,Completed,20170515,20170518,20170516,0,0,0,2,21907.94,0.1,43815.88,41625.085999999996
2490,892,2,651,9,2,7,Completed,20170515,20170518,20170517,0,0,0,2,157614.31,0.2,315228.62,283705.758
2491,892,1,651,36,2,7,Completed,20170515,20170518,20170517,0,0,0,1,43763.86,0.1,43763.86,39387.474
2492,892,3,651,50,2,7,Completed,20170515,20170518,20170517,0,0,0,2,315229.14,0.07,630458.28,608392.2402
2493,892,4,651,88,2,7,Completed,20170515,20170518,20170517,0,0,0,1,9981.75,0.05,9981.75,9482.6625
2494,893,2,1293,45,2,7,Completed,20170516,20170519,20170519,0,0,0,1,45707.78,0.07,45707.78,42508.2354
2495,893,1,1293,67,2,7,Completed,20170516,20170519,20170519,0,0,0,2,13186.58,0.05,26373.16,25713.831
2496,894,1,1320,101,2,6,Completed,20170516,20170519,20170519,0,0,0,2,17862.49,0.2,35724.98,32152.482000000004
2497,895,1,857,106,2,6,Completed,20170518,20170521,20170519,0,0,0,1,23641.7,0.07,23641.7,21986.781
2498,896,2,376,10,3,9,Completed,20170519,20170522,20170521,0,0,0,1,81381.79,0.05,81381.79,77312.70049999999
2499,896,1,376,91,3,9,Completed,20170519,20170522,20170521,0,0,0,2,18387.87,0.05,36775.74,35856.3465
